Time,Scenario,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,RollDeg,PitchDeg,YawDeg
4.1300,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1281,0.0000,0.0000,7.3415,0.0000
4.1400,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1360,0.0000,0.0000,7.7906,0.0000
4.1500,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1437,0.0000,0.0000,8.2308,0.0000
4.1600,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1512,0.0000,0.0000,8.6622,0.0000
4.1700,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1586,0.0000,0.0000,9.0850,0.0000
4.1800,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1658,0.0000,0.0000,9.4993,0.0000
4.1900,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1729,0.0000,0.0000,9.9053,0.0000
4.2000,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1798,0.0000,0.0000,10.3032,0.0000
4.2100,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1866,0.0000,0.0000,10.6931,0.0000
4.2200,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1933,0.0000,0.0000,11.0752,0.0000
4.2300,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.1998,0.0000,0.0000,11.4497,0.0000
4.2400,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2062,0.0000,0.0000,11.8167,0.0000
4.2500,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2125,0.0000,0.0000,12.1764,0.0000
4.2600,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2187,0.0000,0.0000,12.5289,0.0000
4.2700,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2247,0.0000,0.0000,12.8743,0.0000
4.2800,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2306,0.0000,0.0000,13.2128,0.0000
4.2900,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2364,0.0000,0.0000,13.5446,0.0000
4.3000,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2421,0.0000,0.0000,13.8697,0.0000
4.3100,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2476,0.0000,0.0000,14.1883,0.0000
4.3200,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2531,0.0000,0.0000,14.5005,0.0000
4.3300,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2584,0.0000,0.0000,14.8065,0.0000
4.3400,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2637,0.0000,0.0000,15.1064,0.0000
4.3500,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2688,0.0000,0.0000,15.4002,0.0000
4.3600,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2738,0.0000,0.0000,15.6882,0.0000
4.3700,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2787,0.0000,0.0000,15.9705,0.0000
4.3800,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2836,0.0000,0.0000,16.2471,0.0000
4.3900,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2883,0.0000,0.0000,16.5181,0.0000
4.4000,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2929,0.0000,0.0000,16.7838,0.0000
4.4100,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.2975,0.0000,0.0000,17.0441,0.0000
4.4200,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.3019,0.0000,0.0000,17.2992,0.0000
4.4300,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.3063,0.0000,0.0000,17.5492,0.0000
4.4400,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.3106,0.0000,0.0000,17.7942,0.0000
4.4500,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.3148,0.0000,0.0000,18.0343,0.0000
4.4600,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.3189,0.0000,0.0000,18.2697,0.0000
4.4700,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.3229,0.0000,0.0000,18.5003,0.0000
4.4800,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.3268,0.0000,0.0000,18.7263,0.0000
4.4900,2,-3.3552,0.0000,9.2184,0.0000,0.3491,0.0000,0.0000,0.3307,0.0000,0.0000,18.9477,0.0000
4.5000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3311,0.0000,0.0000,18.9688,0.0000
4.5100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3314,0.0000,0.0000,18.9894,0.0000
4.5200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3318,0.0000,0.0000,19.0096,0.0000
4.5300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3321,0.0000,0.0000,19.0294,0.0000
4.5400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3325,0.0000,0.0000,19.0488,0.0000
4.5500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3328,0.0000,0.0000,19.0679,0.0000
4.5600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3331,0.0000,0.0000,19.0865,0.0000
4.5700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3334,0.0000,0.0000,19.1048,0.0000
4.5800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3338,0.0000,0.0000,19.1227,0.0000
4.5900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3341,0.0000,0.0000,19.1402,0.0000
4.6000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3344,0.0000,0.0000,19.1574,0.0000
4.6100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3347,0.0000,0.0000,19.1743,0.0000
4.6200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3349,0.0000,0.0000,19.1908,0.0000
4.6300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3352,0.0000,0.0000,19.2070,0.0000
4.6400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3355,0.0000,0.0000,19.2228,0.0000
4.6500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3358,0.0000,0.0000,19.2384,0.0000
4.6600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3360,0.0000,0.0000,19.2536,0.0000
4.6700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3363,0.0000,0.0000,19.2685,0.0000
4.6800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3366,0.0000,0.0000,19.2832,0.0000
4.6900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3368,0.0000,0.0000,19.2975,0.0000
4.7000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3371,0.0000,0.0000,19.3116,0.0000
4.7100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3373,0.0000,0.0000,19.3253,0.0000
4.7200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3375,0.0000,0.0000,19.3388,0.0000
4.7300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3378,0.0000,0.0000,19.3520,0.0000
4.7400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3380,0.0000,0.0000,19.3650,0.0000
4.7500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3382,0.0000,0.0000,19.3777,0.0000
4.7600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3384,0.0000,0.0000,19.3901,0.0000
4.7700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3386,0.0000,0.0000,19.4023,0.0000
4.7800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3388,0.0000,0.0000,19.4143,0.0000
4.7900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3390,0.0000,0.0000,19.4260,0.0000
4.8000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3392,0.0000,0.0000,19.4375,0.0000
4.8100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3394,0.0000,0.0000,19.4487,0.0000
4.8200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3396,0.0000,0.0000,19.4598,0.0000
4.8300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3398,0.0000,0.0000,19.4706,0.0000
4.8400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3400,0.0000,0.0000,19.4812,0.0000
4.8500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3402,0.0000,0.0000,19.4915,0.0000
4.8600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3404,0.0000,0.0000,19.5017,0.0000
4.8700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3405,0.0000,0.0000,19.5117,0.0000
4.8800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3407,0.0000,0.0000,19.5214,0.0000
4.8900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3409,0.0000,0.0000,19.5310,0.0000
4.9000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3410,0.0000,0.0000,19.5404,0.0000
4.9100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3412,0.0000,0.0000,19.5496,0.0000
4.9200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3414,0.0000,0.0000,19.5586,0.0000
4.9300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3415,0.0000,0.0000,19.5674,0.0000
4.9400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3417,0.0000,0.0000,19.5761,0.0000
4.9500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3418,0.0000,0.0000,19.5845,0.0000
4.9600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3420,0.0000,0.0000,19.5929,0.0000
4.9700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3421,0.0000,0.0000,19.6010,0.0000
4.9800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3422,0.0000,0.0000,19.6090,0.0000
4.9900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3424,0.0000,0.0000,19.6168,0.0000
5.0000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3425,0.0000,0.0000,19.6245,0.0000
5.0100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3426,0.0000,0.0000,19.6320,0.0000
5.0200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3428,0.0000,0.0000,19.6393,0.0000
5.0300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3429,0.0000,0.0000,19.6465,0.0000
5.0400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3430,0.0000,0.0000,19.6536,0.0000
5.0500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3431,0.0000,0.0000,19.6605,0.0000
5.0600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3433,0.0000,0.0000,19.6673,0.0000
5.0700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3434,0.0000,0.0000,19.6740,0.0000
5.0800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3435,0.0000,0.0000,19.6805,0.0000
5.0900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3436,0.0000,0.0000,19.6869,0.0000
5.1000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3437,0.0000,0.0000,19.6932,0.0000
5.1100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3438,0.0000,0.0000,19.6993,0.0000
5.1200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3439,0.0000,0.0000,19.7053,0.0000
5.1300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3440,0.0000,0.0000,19.7112,0.0000
5.1400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3441,0.0000,0.0000,19.7170,0.0000
5.1500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3442,0.0000,0.0000,19.7226,0.0000
5.1600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3443,0.0000,0.0000,19.7282,0.0000
5.1700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3444,0.0000,0.0000,19.7336,0.0000
5.1800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3445,0.0000,0.0000,19.7390,0.0000
5.1900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3446,0.0000,0.0000,19.7442,0.0000
5.2000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3447,0.0000,0.0000,19.7493,0.0000
5.2100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3448,0.0000,0.0000,19.7543,0.0000
5.2200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3449,0.0000,0.0000,19.7592,0.0000
5.2300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3449,0.0000,0.0000,19.7640,0.0000
5.2400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3450,0.0000,0.0000,19.7688,0.0000
5.2500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3451,0.0000,0.0000,19.7734,0.0000
5.2600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3452,0.0000,0.0000,19.7779,0.0000
5.2700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3453,0.0000,0.0000,19.7824,0.0000
5.2800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3453,0.0000,0.0000,19.7867,0.0000
5.2900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3454,0.0000,0.0000,19.7910,0.0000
5.3000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3455,0.0000,0.0000,19.7952,0.0000
5.3100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3456,0.0000,0.0000,19.7992,0.0000
5.3200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3456,0.0000,0.0000,19.8033,0.0000
5.3300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3457,0.0000,0.0000,19.8072,0.0000
5.3400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3458,0.0000,0.0000,19.8111,0.0000
5.3500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3458,0.0000,0.0000,19.8148,0.0000
5.3600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3459,0.0000,0.0000,19.8185,0.0000
5.3700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3460,0.0000,0.0000,19.8222,0.0000
5.3800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3460,0.0000,0.0000,19.8257,0.0000
5.3900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3461,0.0000,0.0000,19.8292,0.0000
5.4000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3461,0.0000,0.0000,19.8326,0.0000
5.4100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3462,0.0000,0.0000,19.8360,0.0000
5.4200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3463,0.0000,0.0000,19.8393,0.0000
5.4300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3463,0.0000,0.0000,19.8425,0.0000
5.4400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3464,0.0000,0.0000,19.8456,0.0000
5.4500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3464,0.0000,0.0000,19.8487,0.0000
5.4600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3465,0.0000,0.0000,19.8517,0.0000
5.4700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3465,0.0000,0.0000,19.8547,0.0000
5.4800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3466,0.0000,0.0000,19.8576,0.0000
5.4900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3466,0.0000,0.0000,19.8605,0.0000
5.5000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3467,0.0000,0.0000,19.8632,0.0000
5.5100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3467,0.0000,0.0000,19.8660,0.0000
5.5200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3468,0.0000,0.0000,19.8687,0.0000
5.5300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3468,0.0000,0.0000,19.8713,0.0000
5.5400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3469,0.0000,0.0000,19.8739,0.0000
5.5500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3469,0.0000,0.0000,19.8764,0.0000
5.5600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3470,0.0000,0.0000,19.8789,0.0000
5.5700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3470,0.0000,0.0000,19.8813,0.0000
5.5800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3470,0.0000,0.0000,19.8837,0.0000
5.5900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3471,0.0000,0.0000,19.8860,0.0000
5.6000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3471,0.0000,0.0000,19.8883,0.0000
5.6100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3472,0.0000,0.0000,19.8905,0.0000
5.6200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3472,0.0000,0.0000,19.8927,0.0000
5.6300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3472,0.0000,0.0000,19.8948,0.0000
5.6400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3473,0.0000,0.0000,19.8969,0.0000
5.6500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3473,0.0000,0.0000,19.8990,0.0000
5.6600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3473,0.0000,0.0000,19.9010,0.0000
5.6700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3474,0.0000,0.0000,19.9030,0.0000
5.6800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3474,0.0000,0.0000,19.9049,0.0000
5.6900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3474,0.0000,0.0000,19.9068,0.0000
5.7000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3475,0.0000,0.0000,19.9087,0.0000
5.7100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3475,0.0000,0.0000,19.9105,0.0000
5.7200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3475,0.0000,0.0000,19.9123,0.0000
5.7300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3476,0.0000,0.0000,19.9141,0.0000
5.7400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3476,0.0000,0.0000,19.9158,0.0000
5.7500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3476,0.0000,0.0000,19.9175,0.0000
5.7600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3477,0.0000,0.0000,19.9191,0.0000
5.7700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3477,0.0000,0.0000,19.9207,0.0000
5.7800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3477,0.0000,0.0000,19.9223,0.0000
5.7900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3477,0.0000,0.0000,19.9239,0.0000
5.8000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3478,0.0000,0.0000,19.9254,0.0000
5.8100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3478,0.0000,0.0000,19.9269,0.0000
5.8200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3478,0.0000,0.0000,19.9284,0.0000
5.8300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3478,0.0000,0.0000,19.9298,0.0000
5.8400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3479,0.0000,0.0000,19.9312,0.0000
5.8500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3479,0.0000,0.0000,19.9326,0.0000
5.8600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3479,0.0000,0.0000,19.9339,0.0000
5.8700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3479,0.0000,0.0000,19.9352,0.0000
5.8800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3480,0.0000,0.0000,19.9365,0.0000
5.8900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3480,0.0000,0.0000,19.9378,0.0000
5.9000,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3480,0.0000,0.0000,19.9391,0.0000
5.9100,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3480,0.0000,0.0000,19.9403,0.0000
5.9200,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3480,0.0000,0.0000,19.9415,0.0000
5.9300,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3481,0.0000,0.0000,19.9426,0.0000
5.9400,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3481,0.0000,0.0000,19.9438,0.0000
5.9500,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3481,0.0000,0.0000,19.9449,0.0000
5.9600,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3481,0.0000,0.0000,19.9460,0.0000
5.9700,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3481,0.0000,0.0000,19.9471,0.0000
5.9800,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3482,0.0000,0.0000,19.9482,0.0000
5.9900,2,-3.3552,0.0000,9.2184,0.0000,0.0000,0.0000,0.0000,0.3482,0.0000,0.0000,19.9492,0.0000
6.0000,3,0.0000,0.0000,9.8100,0.0500,0.0500,0.0100,0.0005,0.0005,0.0001,0.0281,0.0281,0.0057
6.0100,3,0.0031,0.0019,9.8100,0.0500,0.0500,0.0100,0.0010,0.0010,0.0002,0.0558,0.0552,0.0115
6.0200,3,0.0063,0.0038,9.8100,0.0500,0.0499,0.0100,0.0015,0.0014,0.0003,0.0832,0.0814,0.0172
6.0300,3,0.0094,0.0057,9.8100,0.0499,0.0498,0.0100,0.0019,0.0019,0.0004,0.1102,0.1066,0.0229
6.0400,3,0.0125,0.0075,9.8100,0.0499,0.0496,0.0100,0.0024,0.0023,0.0005,0.1369,0.1309,0.0286
6.0500,3,0.0156,0.0094,9.8100,0.0498,0.0494,0.0100,0.0028,0.0027,0.0006,0.1632,0.1542,0.0344
6.0600,3,0.0187,0.0113,9.8100,0.0497,0.0491,0.0100,0.0033,0.0031,0.0007,0.1891,0.1765,0.0401
6.0700,3,0.0218,0.0132,9.8100,0.0496,0.0488,0.0100,0.0037,0.0035,0.0008,0.2147,0.1978,0.0458
6.0800,3,0.0249,0.0150,9.8100,0.0494,0.0484,0.0100,0.0042,0.0038,0.0009,0.2399,0.2181,0.0516
6.0900,3,0.0279,0.0169,9.8100,0.0493,0.0480,0.0100,0.0046,0.0041,0.0010,0.2648,0.2375,0.0573
6.1000,3,0.0309,0.0187,9.8100,0.0491,0.0476,0.0100,0.0050,0.0045,0.0011,0.2893,0.2558,0.0630
6.1100,3,0.0339,0.0206,9.8100,0.0489,0.0470,0.0100,0.0055,0.0048,0.0012,0.3134,0.2731,0.0688
6.1200,3,0.0368,0.0224,9.8100,0.0487,0.0465,0.0100,0.0059,0.0051,0.0013,0.3371,0.2895,0.0745
6.1300,3,0.0397,0.0243,9.8100,0.0485,0.0459,0.0100,0.0063,0.0053,0.0014,0.3604,0.3048,0.0802
6.1400,3,0.0426,0.0261,9.8100,0.0483,0.0452,0.0100,0.0067,0.0056,0.0015,0.3833,0.3191,0.0859
6.1500,3,0.0454,0.0279,9.8100,0.0480,0.0446,0.0100,0.0071,0.0058,0.0016,0.4059,0.3325,0.0917
6.1600,3,0.0482,0.0297,9.8100,0.0477,0.0438,0.0100,0.0075,0.0060,0.0017,0.4280,0.3448,0.0974
6.1700,3,0.0509,0.0315,9.8100,0.0475,0.0430,0.0100,0.0079,0.0062,0.0018,0.4498,0.3561,0.1031
